Lat,Lon,distance,distance [m]
55.69549,12.59107,9.6079429850639,9607.9429850639
55.69545,12.59114,9.61419014257524,9614.19014257524
55.69522,12.59206,9.677263174676114,9677.263174676114
55.69496,12.59277,9.730325838471478,9730.325838471477
55.69494,12.59286,9.7363886871312,9736.3886871312
55.69465,12.59368,9.797057328150192,9797.057328150193
55.69462,12.59384,9.807624844949052,9807.624844949052
55.69448,12.59419,9.834522138751149,9834.522138751148
55.69441,12.59435,9.847215868389105,9847.215868389105
55.6944,12.59466,9.866675454788975,9866.675454788976
55.6943,12.59467,9.877812609558658,9877.812609558658
55.69426,12.59455,9.886549901005544,9886.549901005545
55.69418,12.59447,9.89676109448337,9896.76109448337
55.69412,12.59439,9.90510665580925,9905.10665580925
55.69408,12.59427,9.913843977060575,9913.843977060575
55.69408,12.59415,9.921364474858944,9921.364474858943
55.6941,12.59405,9.928014439427654,9928.014439427654
55.69409,12.59395,9.93437939936122,9934.37939936122
55.69426,12.59329,9.979856837352708,9979.856837352709
55.6943,12.59299,9.999176933913756,9999.176933913755
55.69426,12.59287,10.007914225360729,10007.914225360728
55.69415,12.59271,10.02373052381897,10023.73052381897
55.69391,12.59233,10.059498354288712,10059.498354288711
55.69383,12.59226,10.069416893116628,10069.416893116628
55.69341,12.59163,10.130572302208652,10130.572302208651
55.69328,12.59135,10.153307633708614,10153.307633708615
55.69279,12.59057,10.226508575822542,10226.508575822543
55.69263,12.59027,10.252393683984746,10252.393683984747
55.69255,12.5902,10.262312286344454,10262.312286344453
55.69252,12.59013,10.267823622356023,10267.823622356023
55.69218,12.58967,10.31536811383678,10315.36811383678
55.69213,12.58954,10.325231904512602,10325.231904512602
55.69184,12.58902,10.371079333596652,10371.079333596652
55.6918,12.58889,10.38036198369507,10380.36198369507
55.69159,12.58855,10.411974595144907,10411.974595144906
55.69153,12.58851,10.419101773057072,10419.101773057073
55.69147,12.58851,10.425773477871292,10425.773477871293
55.69133,12.58862,10.442799106518475,10442.799106518474
55.69125,12.5887,10.453010484500242,10453.010484500242
55.69119,12.58873,10.459942081018088,10459.942081018087
55.69097,12.58894,10.48772102005184,10487.72102005184
55.6909,12.58905,10.49811896586777,10498.11896586777
55.69084,12.5891,10.505490012964275,10505.490012964276
55.69065,12.58935,10.531793467305391,10531.793467305391
55.69045,12.58955,10.557322028755333,10557.322028755334
55.69034,12.58972,10.573543573749264,10573.543573749264
55.69015,12.58991,10.597795752741542,10597.795752741542
55.68958,12.59055,10.672804289396332,10672.804289396332
55.6894,12.59082,10.699014904564798,10699.014904564798
55.68928,12.59097,10.715337885596517,10715.337885596517
55.6892,12.59104,10.725256654233608,10725.256654233608
55.68916,12.59111,10.731504307408418,10731.504307408419
55.68903,12.59123,10.747799391232638,10747.799391232638
55.68897,12.59136,10.758330576413515,10758.330576413515
55.68894,12.59146,10.765430894727508,10765.430894727508
55.68887,12.59152,10.774075460079676,10774.075460079675
55.68883,12.59159,10.780323139259105,10780.323139259104
55.68848,12.592,10.82696057484599,10826.960574845989
55.68842,12.59209,10.83569754344529,10835.69754344529
55.68836,12.59214,10.8430686750533,10843.068675053299
55.68829,12.59223,10.85268160766563,10852.68160766563
55.68824,12.59227,10.858780537403085,10858.780537403085
55.68812,12.59242,10.875103679091941,10875.10367909194
55.68779,12.59276,10.917537789118798,10917.537789118798
55.68773,12.59286,10.92669205890848,10926.69205890848
55.6877,12.59295,10.933245842765524,10933.245842765524
55.6877,12.59319,10.948289292955254,10948.289292955254
55.68768,12.59334,10.957950883297412,10957.950883297412
55.6877,12.59376,10.984370693303628,10984.370693303628
55.68769,12.59425,11.0151045298228,11015.1045298228
55.68787,12.59505,11.069096185573166,11069.096185573166
55.68796,12.59575,11.114099490362253,11114.099490362254
55.68801,12.5959,11.12502240757487,11125.02240757487
55.68805,12.59618,11.143127780812128,11143.127780812127
55.68803,12.5963,11.15097131973774,11150.97131973774
55.68795,12.59644,11.163466813636273,11163.466813636272
55.68785,12.59642,11.174656764835493,11174.656764835494
55.68777,12.59635,11.184575604452492,11184.575604452491
55.68764,12.5963,11.199366808776844,11199.366808776844
55.68743,12.59617,11.224098708102904,11224.098708102903
55.68714,12.59607,11.256948844363212,11256.948844363213
55.68703,12.59594,11.271646099369885,11271.646099369886
55.68679,12.59582,11.299372710350728,11299.372710350728
55.68673,12.59576,11.307031457785042,11307.031457785042
55.68659,12.59566,11.323813364701962,11323.813364701962
55.68653,12.59559,11.33179862874182,11331.79862874182
55.68648,12.59558,11.33739360684595,11337.39360684595
55.68642,12.59577,11.351044778062427,11351.044778062427
55.68637,12.59585,11.358531939526669,11358.531939526669
55.68633,12.59599,11.368370382855007,11368.370382855006
55.68629,12.59604,11.373811516415152,11373.811516415153
55.68624,12.59616,11.383165198344365,11383.165198344364
55.68623,12.59627,11.390149455294846,11390.149455294846
55.68616,12.59636,11.39976256823938,11399.76256823938
55.68612,12.59658,11.414252479199842,11414.252479199842
55.68608,12.59665,11.420500375085936,11420.500375085936
55.68599,12.59655,11.432309002368312,11432.309002368313
55.68592,12.59653,11.440192973464775,11440.192973464775
55.68567,12.59633,11.4706879476905,11470.6879476905
55.68561,12.59631,11.477476421447546,11477.476421447547
55.68534,12.59613,11.509549339691734,11509.549339691734
55.68491,12.59577,11.562421087820818,11562.421087820818
55.68479,12.59563,11.578391826766598,11578.391826766598
55.68472,12.59546,11.591588340947443,11591.588340947443
55.68478,12.59537,11.600325654207465,11600.325654207465
55.68482,12.59541,11.605431547544374,11605.431547544375
55.68483,12.59545,11.608174469330956,11608.174469330956
55.68465,12.59538,11.628664940163361,11628.66494016336
55.68435,12.59518,11.664301625954236,11664.301625954236
55.68408,12.59504,11.695580712208896,11695.580712208895
55.68403,12.59499,11.701963108202682,11701.96310820268
55.68394,12.59495,11.71228001941518,11712.28001941518
55.68378,12.59484,11.731360806608928,11731.360806608927
55.6837,12.59474,11.742243311026215,11742.243311026215
55.68355,12.59464,11.760061703266032,11760.061703266032
55.68335,12.59456,11.78285916682132,11782.85916682132
55.6832,12.59442,11.801706498403421,11801.70649840342
55.68304,12.59425,11.822445337374447,11822.445337374447
55.68299,12.59423,11.828144706331177,11828.144706331177
55.68284,12.59412,11.846193231636041,11846.193231636042
55.68276,12.59402,11.85707582284755,11857.07582284755
55.68219,12.59355,11.926970778480245,11926.970778480245
55.68148,12.59293,12.014968471699937,12014.968471699938
55.68117,12.59272,12.051867458178405,12051.867458178405
55.68104,12.59256,12.069462103646462,12069.462103646461
55.68082,12.59239,12.09614579243416,12096.145792434161
55.68071,12.59226,12.110843777648611,12110.843777648612
55.68057,12.59217,12.127402064616044,12127.402064616044
55.6804,12.5921,12.146807949664238,12146.807949664239
55.68016,12.59185,12.177756884815523,12177.756884815522
55.68005,12.59169,12.193575476216175,12193.575476216174
55.67988,12.59153,12.214975232401924,12214.975232401925
55.67971,12.59144,12.23470253985772,12234.70253985772
55.67954,12.59131,12.25528786598904,12255.28786598904
55.67945,12.59133,12.265373669196192,12265.373669196191
55.67939,12.5914,12.273359373474829,12273.359373474828
55.67932,12.59153,12.284629345442776,12284.629345442776
55.6792,12.59203,12.31869837667843,12318.69837667843
55.67913,12.59241,12.343761657097211,12343.761657097211
55.67904,12.59272,12.365622263882315,12365.622263882315
55.67899,12.59284,12.37497706728544,12374.977067285441
55.67894,12.59288,12.381076242172949,12381.076242172949
55.67885,12.59287,12.391103418734193,12391.103418734194
55.6788,12.59285,12.396802817239925,12396.802817239924
55.67872,12.59279,12.406461097033631,12406.46109703363
55.67866,12.5927,12.415198974798955,12415.198974798954
55.67826,12.59236,12.464521305979098,12464.521305979097
55.67815,12.59224,12.47888140386365,12478.88140386365
55.67808,12.59215,12.488495200904673,12488.495200904672
55.67768,12.5914,12.553220922560916,12553.220922560917
55.67756,12.59116,12.573332328723005,12573.332328723005
55.67719,12.59045,12.633948251068121,12633.948251068121
55.6771,12.5902,12.65254504772333,12652.54504772333
55.6768,12.58952,12.706679320737742,12706.679320737741
55.67667,12.58912,12.735626447004774,12735.626447004774
55.67656,12.58888,12.755018257050192,12755.018257050193
55.67653,12.58871,12.766186886682918,12766.186886682919
55.67638,12.58824,12.800048279079586,12800.048279079587
55.67634,12.58815,12.807233375407984,12807.233375407985
55.67619,12.58762,12.844415024122599,12844.415024122598
55.6761,12.5872,12.872586305728092,12872.586305728091
55.67602,12.58708,12.884237136075516,12884.237136075515
55.67596,12.58706,12.891025666970107,12891.025666970107
55.67559,12.58724,12.933687750630895,12933.687750630896
55.67549,12.58724,12.944807258653654,12944.807258653655
55.67542,12.58722,12.952691283282562,12952.691283282562
55.67532,12.58715,12.964645666364556,12964.645666364555
55.67509,12.58687,12.995666587618162,12995.666587618161
55.675,12.58674,13.00857367150048,13008.57367150048
55.67486,12.58647,13.0315724982981,13031.572498298101
55.67465,12.58594,13.072188137190574,13072.188137190575
55.67443,12.58551,13.108593897612886,13108.593897612885
55.67431,12.58513,13.135902659434446,13135.902659434447
55.67418,12.58462,13.170996406335313,13170.996406335313
55.67412,12.58417,13.199990681442172,13199.990681442172
55.67397,12.58344,13.24870800889916,13248.708008899159
55.67387,12.58309,13.273310337329344,13273.310337329343
55.67375,12.58281,13.295362371734452,13295.362371734453
55.67369,12.58259,13.310685785957146,13310.685785957146
55.67358,12.58232,13.331571963557396,13331.571963557395
55.67348,12.58186,13.36248480977273,13362.48480977273
55.67343,12.58173,13.372351819366045,13372.351819366046
55.67308,12.58118,13.424351884323302,13424.351884323301
55.67296,12.58095,13.443999839782354,13443.999839782353
55.67274,12.58062,13.476040719670676,13476.040719670676
55.67238,12.5799,13.536379307116116,13536.379307116116
55.67202,12.5793,13.591315173160815,13591.315173160816
55.67194,12.57918,13.602966510271147,13602.966510271146
55.6719,12.57914,13.60807280918145,13608.07280918145
55.67186,12.57913,13.612564597538068,13612.564597538068
55.6718,12.57902,13.622160955507448,13622.160955507448
55.67175,12.57898,13.628260319938994,13628.260319938994
55.67166,12.57864,13.65181249952916,13651.81249952916
55.67134,12.57808,13.70180487079551,13701.80487079551
55.67124,12.57784,13.720516867449863,13720.516867449864
55.6711,12.57759,13.74260998585887,13742.60998585887
55.67094,12.57722,13.771847878825326,13771.847878825327
55.67085,12.5771,13.78436890852914,13784.36890852914
55.67074,12.57647,13.82572519783544,13825.725197835442
55.67074,12.5763,13.836385596329567,13836.385596329566
55.67059,12.57599,13.861999954462659,13861.999954462659
55.6705,12.57589,13.873809899852478,13873.809899852478
55.67042,12.57571,13.888181429308604,13888.181429308604
55.67032,12.57563,13.90038023225384,13900.38023225384
55.67019,12.57543,13.919518001484015,13919.518001484015
55.67006,12.57521,13.939500188467939,13939.500188467939
55.67002,12.57524,13.944329491680206,13944.329491680206
55.66977,12.57513,13.972971327585727,13972.971327585727
55.6697,12.57502,13.98337175215186,13983.371752151861
55.66954,12.57464,14.013110397212508,14013.110397212507
55.66948,12.57443,14.027873118283692,14027.873118283691
55.66933,12.57413,14.053015331435153,14053.015331435154
55.66927,12.57396,14.065591662621687,14065.591662621688
55.66897,12.57335,14.116347245406507,14116.347245406507
55.66886,12.57308,14.137235078616547,14137.235078616546
55.66869,12.57275,14.165263678958276,14165.263678958276
55.66858,12.57257,14.181907882625627,14181.907882625626
55.66838,12.57231,14.209483768607974,14209.483768607974
55.66832,12.57225,14.217143385605134,14217.143385605134
55.66817,12.57217,14.234560843809284,14234.560843809284
55.66802,12.57204,14.253125945563978,14253.125945563977
55.66796,12.57194,14.262282385339995,14262.282385339995
55.66786,12.57176,14.278127545834492,14278.127545834492
55.66758,12.57119,14.325531904809989,14325.531904809988
55.66663,12.56905,14.496326016362085,14496.326016362085
55.66604,12.56787,14.595223065657596,14595.223065657596
55.66582,12.56734,14.63649406130865,14636.49406130865
55.66556,12.56682,14.680076214058841,14680.076214058841
55.66525,12.56607,14.738392144866527,14738.392144866528
55.66498,12.56553,14.783650906613206,14783.650906613206
55.66474,12.56497,14.827761370783877,14827.761370783877
55.66455,12.56461,14.858682893270453,14858.682893270454
55.66437,12.56434,14.884900503380113,14884.900503380113
55.66406,12.56373,14.936397285519586,14936.397285519586
55.66372,12.56304,14.993861642102601,14993.861642102602
55.66358,12.56267,15.021805713381873,15021.805713381873
55.66338,12.56223,15.057247973983145,15057.247973983145
55.66322,12.56193,15.083143355826754,15083.143355826754
55.66312,12.56166,15.103402196773967,15103.402196773966
55.66309,12.56148,15.115174403793965,15115.174403793964
55.6631,12.56138,15.12154425610993,15121.54425610993
55.66316,12.56125,15.13207961244389,15132.079612443891
55.66352,12.56065,15.18702131351161,15187.02131351161
55.66392,12.5602,15.239698407413465,15239.698407413465
55.66406,12.56002,15.25892839341997,15258.92839341997
55.66426,12.55967,15.290176517561441,15290.176517561442
55.66456,12.55923,15.333470107580785,15333.470107580786
55.66478,12.55888,15.36633792176209,15366.33792176209
55.66505,12.55854,15.403162812139657,15403.162812139657
55.66532,12.5581,15.44394116990197,15443.941169901971
55.66544,12.55798,15.459260684484061,15459.260684484061
55.6656,12.55784,15.479100576730561,15479.100576730561
55.6658,12.55764,15.504633050649115,15504.633050649116
55.66589,12.55758,15.515324687645933,15515.324687645932
55.66638,12.55702,15.580148647693882,15580.148647693883
55.66662,12.55682,15.609636158258224,15609.636158258225
55.66668,12.55679,15.61656807534659,15616.56807534659
55.6668,12.55677,15.629970307652721,15629.970307652722
55.66704,12.55662,15.658266611931781,15658.266611931782
55.66711,12.55662,15.66605026754849,15666.05026754849
55.66719,12.55658,15.67529281496737,15675.29281496737
55.66733,12.55649,15.69185175969309,15691.85175969309
55.66748,12.55637,15.710150198617367,15710.150198617366
55.66781,12.55593,15.75606201822366,15756.062018223662
55.6679,12.55577,15.77023359123111,15770.23359123111
55.66791,12.55573,15.772977504678199,15772.9775046782
55.6679,12.5556,15.78120564548429,15781.20564548429
55.66786,12.55553,15.787454977162348,15787.454977162348
55.66774,12.5553,15.807104345037931,15807.104345037931
55.66768,12.55525,15.814476181437898,15814.476181437898
55.66757,12.55506,15.831552129444983,15831.552129444983
55.66745,12.55489,15.84863163294428,15848.63163294428
55.66723,12.55446,15.88504106825364,15885.04106825364
55.66709,12.55414,15.91043958404429,15910.43958404429
55.66691,12.55389,15.935864412366437,15935.864412366436
55.66683,12.55371,15.950236755222843,15950.236755222842
55.66675,12.5535,15.966129590500415,15966.129590500415
55.66642,12.55283,16.021915532928823,16021.915532928822
55.66634,12.55259,16.03939935463289,16039.399354632891
55.66616,12.55227,16.067743083437854,16067.743083437854
55.66609,12.55206,16.08304150130895,16083.041501308951
55.66591,12.55166,16.1151340037995,16115.134003799501
55.66587,12.55151,16.12553987357281,16125.539873572809
55.66572,12.55125,16.14886560870885,16148.86560870885
55.66565,12.55101,16.16581097826973,16165.810978269728
55.66542,12.55041,16.21130917981317,16211.30917981317
55.66534,12.55008,16.23383647374496,16233.836473744961
55.66532,12.54985,16.24843178397284,16248.431783972841
55.6652,12.54946,16.27629430804116,16276.294308041159
55.66512,12.54913,16.298821708863933,16298.821708863934
55.66497,12.54883,16.323965490573354,16323.965490573353
55.66482,12.54842,16.354615426195686,16354.615426195685
55.66469,12.54814,16.377360662659186,16377.360662659186
55.66462,12.54803,16.387761681208797,16387.761681208798
55.66456,12.54757,16.417373376370207,16417.373376370208
55.66443,12.54709,16.450768788902277,16450.768788902278
55.66439,12.54683,16.46767127130473,16467.67127130473
55.66437,12.54675,16.473159511357775,16473.159511357775
55.66428,12.54631,16.50251420975687,16502.51420975687
55.66419,12.54576,16.538431810510705,16538.431810510705
55.66409,12.545,16.587377890361857,16587.37789036186
55.66403,12.54474,16.604996839229475,16604.996839229476
55.66391,12.54435,16.632860071075402,16632.860071075404
55.66381,12.54414,16.650097235347005,16650.097235347006
55.6638,12.54397,16.660817348099556,16660.817348099557
55.66381,12.5438,16.671537460852203,16671.537460852203
55.66368,12.5432,16.711849982828884,16711.849982828884
55.66363,12.54282,16.736323310379664,16736.323310379663
55.66362,12.54267,16.74579673907669,16745.796739076693
55.66364,12.54259,16.751285067034395,16751.285067034394
55.66369,12.54253,16.75799866088528,16757.99866088528
55.66373,12.54255,16.762619964521143,16762.61996452114
55.66388,12.54283,16.786839813622308,16786.839813622308
55.664,12.54322,16.814703061928462,16814.703061928463
55.66405,12.54345,16.83016275416711,16830.162754167108
55.6642,12.544,16.868478903677588,16868.478903677587
55.66425,12.54438,16.892951893194688,16892.951893194688
55.66436,12.54474,16.91863077770522,16918.63077770522
55.6644,12.54519,16.947202388969956,16947.202388969956
55.66452,12.54553,16.972357286924684,16972.357286924685
55.66454,12.54571,16.983863520196284,16983.863520196282
55.66462,12.54609,17.009302424657502,17009.3024246575
55.66473,12.54641,17.032805683180165,17032.805683180166
55.66482,12.54662,17.049347130020728,17049.347130020727
55.66491,12.54718,17.08586695496137,17085.866954961373
55.66511,12.54785,17.13340967325769,17133.40967325769
55.66518,12.5481,17.150914692218603,17150.9146922186
55.66522,12.54837,17.168422701330552,17168.422701330554
55.66535,12.54874,17.19576209400257,17195.76209400257
55.66546,12.54923,17.228838014160374,17228.838014160374
55.6656,12.54952,17.252778304565375,17252.778304565374
55.66565,12.54972,17.26649853989079,17266.49853989079
55.66573,12.54993,17.28239168194381,17282.39168194381
55.66587,12.55019,17.304935711057365,17304.935711057366
55.66594,12.55049,17.325296990800876,17325.296990800874
55.66633,12.55133,17.39353126592511,17393.53126592511
55.66641,12.55144,17.4047884207303,17404.7884207303
55.66648,12.55171,17.423424795921793,17423.424795921794
55.66666,12.55229,17.464942500374317,17464.942500374316
55.66684,12.55259,17.492412228023664,17492.412228023662
55.66718,12.55332,17.551786061816685,17551.786061816685
55.66726,12.55358,17.57036036093232,17570.360360932318
55.66741,12.5539,17.596455142121062,17596.455142121064
55.66786,12.55472,17.66820674686243,17668.20674686243
55.66797,12.55506,17.692788256403674,17692.788256403674
55.66821,12.55557,17.734443048826762,17734.44304882676
55.66823,12.55571,17.743500044517482,17743.50004451748
55.66824,12.55596,17.759217487319585,17759.217487319584
55.6683,12.5562,17.775680839656854,17775.680839656852
55.66867,12.55706,17.843514159528887,17843.514159528888
55.66871,12.5572,17.85335613769916,17853.35613769916
55.66891,12.55764,17.88879547196463,17888.79547196463
55.66918,12.55819,17.934522828968888,17934.52282896889
55.66965,12.55936,18.024603924117443,18024.603924117444
55.66981,12.55971,18.05285744649776,18052.85744649776
55.66996,12.55999,18.077075317460913,18077.075317460913
55.67013,12.56036,18.107003290255925,18107.003290255925
55.67043,12.56125,18.172023720546992,18172.023720546993
55.67048,12.56134,18.179946039282225,18179.946039282226
55.67061,12.56148,18.19685851154398,18196.85851154398
55.67069,12.5615,18.205842093761223,18205.842093761225
55.67077,12.56147,18.21493444795834,18214.934447958338
55.67089,12.56146,18.228292584462714,18228.292584462713
55.67098,12.5616,18.24160513259956,18241.60513259956
55.67102,12.56161,18.246096922925076,18246.096922925077
55.67109,12.56159,18.2539809699885,18253.9809699885
55.6714,12.56134,18.29184886401195,18291.84886401195
55.67153,12.56126,18.307149954534168,18307.14995453417
55.67163,12.56113,18.32093751564533,18320.93751564533
55.67163,12.56106,18.325326991649188,18325.326991649188
55.67154,12.56074,18.34775027302599,18347.75027302599
55.67145,12.56053,18.36428991916698,18364.28991916698
55.67134,12.56034,18.381365066143715,18381.365066143717
55.67129,12.5602,18.391756509931337,18391.756509931336
55.67123,12.55994,18.40937268215965,18409.37268215965
55.67074,12.55875,18.50176949169964,18501.76949169964
55.67073,12.55866,18.507521730237457,18507.52173023746
55.67066,12.55842,18.524465388152105,18524.465388152104
55.67051,12.558,18.5556401346482,18555.6401346482
55.67038,12.55742,18.594778484121147,18594.778484121147
55.67022,12.55683,18.63583209798426,18635.83209798426
55.66997,12.55603,18.69318661353792,18693.18661353792
55.66989,12.55584,18.708055860427876,18708.055860427878
55.66977,12.55537,18.740409173102936,18740.409173102937
55.6697,12.55514,18.756798675746076,18756.798675746075
55.66962,12.55491,18.773744563541516,18773.744563541517
55.66952,12.55472,18.79004207134025,18790.04207134025
55.66934,12.55403,18.837717101631746,18837.717101631748
55.66931,12.55388,18.847697660138685,18847.697660138685
55.66891,12.55246,18.947237046224693,18947.237046224694
55.66871,12.55203,18.982190327038744,18982.190327038745
55.66852,12.55146,19.02371264597106,19023.71264597106
55.66839,12.5509,19.061689975434824,19061.689975434823
55.66826,12.55052,19.089562090328677,19089.562090328676
55.66818,12.55017,19.113245486775515,19113.245486775515
55.66807,12.54986,19.13621405681161,19136.214056811612
55.66796,12.5494,19.167547804593617,19167.547804593618
55.66795,12.54927,19.175775935078377,19175.775935078378
55.66776,12.54868,19.218383398266965,19218.383398266964
55.6677,12.54844,19.23484694048378,19234.84694048378
55.66744,12.54776,19.286368100723948,19286.368100723947
55.66742,12.54764,19.29421544110228,19294.215441102282
55.6674,12.54747,19.305106225213212,19305.10622521321
55.66742,12.5472,19.32218430423352,19322.18430423352
55.6674,12.54645,19.369272022184408,19369.272022184407
55.66741,12.5461,19.39124991918379,19391.24991918379
55.66736,12.54562,19.421861569765408,19421.86156976541
55.66745,12.54479,19.47486712986168,19474.86712986168
55.66751,12.54445,19.49720910335062,19497.20910335062
55.66755,12.54432,19.506496196212186,19506.496196212185
55.66759,12.5443,19.51111746626792,19511.11746626792
55.66778,12.54442,19.533544841514004,19533.544841514005
55.668,12.5445,19.558516923224925,19558.516923224925
55.66814,12.5446,19.57529994328878,19575.29994328878
55.66834,12.5447,19.598406264424717,19598.406264424717
55.66843,12.54479,19.609895687441824,19609.895687441825
55.66871,12.54493,19.642244516936916,19642.244516936917
55.66904,12.54504,19.679581668584564,19679.581668584564
55.66909,12.54524,19.69330089590912,19693.300895909117
55.6693,12.54528,19.716786207581364,19716.786207581365
55.66947,12.5454,19.737132188743796,19737.132188743795
55.66989,12.54559,19.785330063331617,19785.330063331618
55.67012,12.54573,19.81236985431841,19812.369854318407
55.67022,12.54576,19.823647382917787,19823.64738291779
55.67039,12.54577,19.84256094515472,19842.56094515472
55.67045,12.54579,19.849349509032415,19849.349509032414
55.67067,12.54589,19.874603378407983,19874.603378407985
55.67084,12.54599,19.89451952216267,19894.51952216267
55.671,12.546,19.912321782771485,19912.321782771487
55.67107,12.546,19.920105438387488,19920.105438387487
55.67116,12.54595,19.93059266000547,19930.59266000547
55.67133,12.5459,19.949754083385468,19949.75408338547
55.67144,12.54578,19.964114868533454,19964.114868533452
55.67155,12.54579,19.97636239081427,19976.36239081427
55.67163,12.54586,19.986282035592353,19986.282035592354
55.67172,12.546,19.999594474234627,19999.594474234626
55.67181,12.54623,20.017148964224805,20017.148964224805
55.67187,12.5465,20.035346815092474,20035.346815092475
55.67203,12.54701,20.071942728253127,20071.94272825313
55.67225,12.54764,20.118408426578817,20118.40842657882
55.67227,12.54778,20.127464543560286,20127.464543560287
55.67238,12.54814,20.153139359707126,20153.139359707126
55.67247,12.54871,20.19025610083319,20190.25610083319
55.6727,12.54953,20.24768359971991,20247.68359971991
55.67273,12.54962,20.254239246239173,20254.239246239173
55.67279,12.54972,20.26339516244602,20263.39516244602
55.67285,12.54972,20.270066867259533,20270.066867259535
55.67291,12.54962,20.279222770295913,20279.222770295914
55.67296,12.54946,20.290693036411803,20290.6930364118
55.67299,12.54918,20.308564430034377,20308.564430034377
55.67307,12.54885,20.33108800696263,20331.08800696263
55.67327,12.54773,20.404753911215852,20404.753911215852
55.67329,12.54731,20.43118338759364,20431.183387593643
55.67332,12.54722,20.437738960850265,20437.738960850264
55.67331,12.54702,20.450328980642848,20450.328980642847
55.67335,12.54658,20.47827499364014,20478.27499364014
55.67338,12.54631,20.495530592649537,20495.53059264954
55.67351,12.5457,20.536420347187406,20536.420347187406
55.67358,12.54437,20.62017876040187,20620.178760401872
55.67361,12.5442,20.631348157126048,20631.34815712605
55.67366,12.54346,20.67808071073159,20678.08071073159
55.67375,12.54273,20.724935463222675,20724.935463222675
55.67382,12.54167,20.791855222881015,20791.855222881015
55.67389,12.54146,20.807151401125584,20807.151401125582
55.67397,12.54032,20.879184336444283,20879.184336444283
55.67402,12.53997,20.901823685454104,20901.823685454103
55.67405,12.53938,20.938968517415613,20938.968517415615
55.67424,12.53791,21.033531871122005,21033.531871122006
55.67428,12.53725,21.07515390951677,21075.15390951677
55.67431,12.53631,21.13418861087476,21134.18861087476
55.67435,12.53606,21.15048302583382,21150.483025833822
55.67438,12.53564,21.17702847602408,21177.02847602408
55.67448,12.53507,21.214458594871537,21214.458594871536
55.67452,12.5344,21.256703865547273,21256.70386554727
55.67459,12.53392,21.287791090183234,21287.791090183233
55.67467,12.53323,21.331960512952154,21331.960512952155
55.67474,12.53276,21.362440983823426,21362.440983823424
55.6748,12.53245,21.382991650840896,21382.991650840897
55.67482,12.53239,21.387361908424783,21387.361908424784
55.67489,12.53235,21.395539663988995,21395.539663988995
55.67495,12.53235,21.402211368803215,21402.211368803215
55.67541,12.53252,21.454459946687273,21454.45994668727
55.67554,12.53254,21.468969598411185,21468.969598411186
55.6757,12.53261,21.487294194564655,21487.294194564656
55.67582,12.53256,21.50100093969965,21501.00093969965
55.67615,12.53259,21.53774349548655,21537.74349548655
55.67636,12.53263,21.56122875882121,21561.22875882121
55.67658,12.53273,21.58648239301,21586.482393010003
55.6768,12.53281,21.611454248064238,21611.454248064238
55.67704,12.53284,21.638207272071842,21638.207272071842
55.67763,12.53302,21.704775981471354,21704.775981471354
55.67801,12.53321,21.748677199956486,21748.677199956484
55.67816,12.53326,21.765648496179224,21765.648496179223
55.67847,12.53328,21.800141770271104,21800.141770271104
55.6786,12.53334,21.815078575919884,21815.078575919884
55.67868,12.53335,21.823996248650865,21823.996248650863
55.67899,12.5333,21.858608968488237,21858.60896848824
55.67909,12.53332,21.869798951512333,21869.798951512334
55.67928,12.53344,21.8922255846939,21892.2255846939
55.67942,12.53346,21.907843312296684,21907.843312296685
55.67964,12.53354,21.932815094208042,21932.815094208043
55.6799,12.53361,21.96205700358009,21962.05700358009
55.68005,12.53362,21.97874804394888,21978.74804394888
55.68011,12.53364,21.98553655062506,21985.53655062506
55.68025,12.53373,22.00209486020509,22002.094860205092
55.68034,12.53383,22.01390397591216,22013.903975912162
55.68044,12.53388,22.025456872259646,22025.456872259645
55.68077,12.53395,22.06241273682498,22062.412736824983
55.68082,12.53395,22.067972490836006,22067.972490836004
55.68093,12.53394,22.080220005419672,22080.220005419673
55.68111,12.53398,22.100391599678808,22100.39159967881
55.68139,12.53415,22.133299771380607,22133.299771380607
55.6816,12.53426,22.15764771974386,22157.64771974386
55.68192,12.53455,22.19760558503655,22197.60558503655
55.68216,12.5349,22.23215435508377,22232.15435508377
55.68282,12.53565,22.319312324381333,22319.31232438133
55.6831,12.5359,22.354168906520336,22354.168906520335
55.6833,12.53619,22.382892964007734,22382.892964007733
55.68335,12.53625,22.389605498319693,22389.605498319692
55.68352,12.53634,22.40933265559213,22409.33265559213
55.68375,12.53656,22.43838902886403,22438.38902886403
55.68394,12.53684,22.465856107485536,22465.856107485535
55.68424,12.53714,22.504150475182087,22504.150475182087
55.68448,12.53754,22.540769047079202,22540.7690470792
55.6846,12.53769,22.557092692905098,22557.0926929051
55.68475,12.5378,22.575141099646622,22575.141099646622
55.685,12.53808,22.608017275074022,22608.017275074024
55.68516,12.53832,22.631316695126902,22631.3166951269
55.68528,12.53842,22.646059174398044,22646.059174398044
55.68533,12.53841,22.651654154658644,22651.654154658645
55.6854,12.53831,22.661648108728077,22661.648108728077
55.68551,12.53803,22.6830413492695,22683.0413492695
55.68561,12.53737,22.725881346082573,22725.881346082573
55.68568,12.53698,22.75153745231518,22751.53745231518
55.68609,12.53537,22.86227826492305,22862.27826492305
55.6862,12.53488,22.895339052036384,22895.339052036383
55.68645,12.53348,22.98739329059698,22987.39329059698
55.68656,12.53277,23.03354840652306,23033.54840652306
